Gene Symbol	GO - Biological Process	GO - Cellular Component	GO - Molecular Function	GO ID	GSEA Standard Name	
PVX_123140	-	-	GO:0005524 [Name: ATP binding]	-	-	
PYYM_0809000	-	-	-	-	-	
PYYM_1428700	-	-	-	-	-	
PmUG01_08036800.1-p1	-	-	-	-	-	
PmUG01_14043600.1-p1	-	-	-	-	-	
TGVEG_216130-t26_1-p1	-	-	-	-	-	
TGVEG_263490-t26_1-p1	-	-	-	-	-	
TP02_0288-t26_1-p1	-	-	-	-	-	
cgd3_2670-t26_1-p1	-	-	-	-	-	
cgd6_4180-t26_1-p1	-	-	-	-	-	
BBM_III01190	GO:0007264 [Name: small GTPase mediated signal transduction]	GO:0005622 [Name: intracellular]	GO:0005525 [Name: GTP binding]	-	-	
BBM_III02925	GO:0007264 [Name: small GTPase mediated signal transduction]	GO:0005622 [Name: intracellular]	GO:0005525 [Name: GTP binding]	-	-	
PBANKA_0206500	-	-	-	-	-	
PBANKA_0308000	-	-	-	-	-	
PCHAS_0204900	-	-	-	-	-	
PCHAS_0310200	-	-	-	-	-	
PCYB_021720	GO:0007264 [Name: small GTPase mediated signal transduction]	GO:0005622 [Name: intracellular]	GO:0005525 [Name: GTP binding]	-	-	
PCYB_041890	GO:0007264 [Name: small GTPase mediated signal transduction]	GO:0005622 [Name: intracellular]	GO:0005525 [Name: GTP binding]	-	-	
PF3D7_0106800	-	-	-	-	-	
PF3D7_0211200	-	-	-	-	-	
PKNH_0206700	-	-	-	-	-	
PKNH_0410100	-	-	-	-	-	
PRCDC_0104700	-	-	-	-	-	
PRCDC_0210100	-	-	-	-	-	
PVX_002970	GO:0007264 [Name: small GTPase mediated signal transduction]	GO:0005622 [Name: intracellular]	GO:0005525 [Name: GTP binding]	-	-	
PVX_081430	GO:0007264 [Name: small GTPase mediated signal transduction]	GO:0005622 [Name: intracellular]	GO:0005525 [Name: GTP binding]	-	-	
PYYM_0209400	-	-	-	-	-	
PYYM_0308900	-	-	-	-	-	
PmUG01_02016900.1-p1	-	-	-	-	-	
PmUG01_04021200.1-p1	-	-	-	-	-	
TGVEG_219720-t26_1-p1	-	-	-	-	-	
TGVEG_267810-t26_1-p1	-	-	-	-	-	
TP01_0639-t26_1-p1	-	-	-	-	-	
TP04_0575-t26_1-p1	-	-	-	-	-	
cgd3_3150-t26_1-p1	-	-	-	-	-	
BBM_I03345	GO:0045454 [Name: cell redox homeostasis]	GO:0005623 [Name: cell]	GO:0051920 [Name: peroxiredoxin activity]	-	-	
BBM_II00385	GO:0045454 [Name: cell redox homeostasis]	GO:0005623 [Name: cell]	GO:0051920 [Name: peroxiredoxin activity]	-	-	
PBANKA_1302800	-	-	-	-	-	
PBANKA_1430800	-	-	-	-	-	
PCHAS_1306000	-	-	-	-	-	
PCHAS_1432700	-	-	-	-	-	
PCYB_127620	GO:0045454 [Name: cell redox homeostasis]	GO:0005623 [Name: cell]	GO:0016491 [Name: oxidoreductase activity]; GO:0016209 [Name: antioxidant activity]	-	-	
PCYB_144150	GO:0045454 [Name: cell redox homeostasis]	GO:0005623 [Name: cell]	GO:0051920 [Name: peroxiredoxin activity]; GO:0004601 [Name: peroxidase activity]	-	-	
PF3D7_1215000	-	-	-	-	-	
PF3D7_1438900	-	-	-	-	-	
PKNH_1243400	-	-	-	-	-	
PKNH_1434500	-	-	-	-	-	
PRCDC_1214300	-	-	-	-	-	
PRCDC_1438200	-	-	-	-	-	
PVX_118545	GO:0045454 [Name: cell redox homeostasis]	GO:0005623 [Name: cell]	GO:0051920 [Name: peroxiredoxin activity]	-	-	
PVX_123435	GO:0045454 [Name: cell redox homeostasis]	GO:0005623 [Name: cell]	GO:0004601 [Name: peroxidase activity]; GO:0051920 [Name: peroxiredoxin activity]	-	-	
PYYM_1303600	-	-	-	-	-	
PYYM_1434700	-	-	-	-	-	
PmUG01_12078100.1-p1	-	-	-	-	-	
PmUG01_14049800.1-p1	-	-	-	-	-	
TGVEG_217890-t26_1-p1	-	-	-	-	-	
TGVEG_230410-t26_1-p1	-	-	-	-	-	
TP01_0177-t26_1-p1	-	-	-	-	-	
TP04_0036-t26_1-p1	-	-	-	-	-	
cgd4_740-t26_1-p1	-	-	-	-	-	
BBM_III03900	-	-	GO:0046872 [Name: metal ion binding]	-	-	
PBANKA_0712700	-	-	-	-	-	
PBANKA_1331700	-	-	-	-	-	
PCHAS_0721800	-	-	-	-	-	
PCHAS_1336300	-	-	-	-	-	
PCYB_052360	-	-	-	-	-	
PCYB_124660	-	-	GO:0046872 [Name: metal ion binding]	-	-	
PF3D7_0818100	-	-	-	-	-	
PF3D7_1468400	-	-	-	-	-	
PKNH_0501900	-	-	-	-	-	
PKNH_1212800	-	-	-	-	-	
PRCDC_0817400	-	-	-	-	-	
PRCDC_1467600	-	-	-	-	-	
PVX_089510	-	-	GO:0046872 [Name: metal ion binding]	-	-	
PVX_117045	-	-	GO:0046872 [Name: metal ion binding]	-	-	
PYYM_0712800	-	-	-	-	-	
PYYM_1333400	-	-	-	-	-	
PmUG01_05032900.1-p1	-	-	-	-	-	
PmUG01_12048500.1-p1	-	-	-	-	-	
TGVEG_262970-t26_1-p1	-	-	-	-	-	
TGVEG_269310-t26_1-p1	-	-	-	-	-	
TP01_0814-t26_1-p1	-	-	-	-	-	
TP02_0120-t26_1-p1	-	-	-	-	-	
cgd5_1380-t26_1-p1	-	-	-	-	-	
cgd5_2870-t26_1-p1	-	-	-	-	-	
BBM_I02935	-	-	GO:0000166 [Name: nucleotide binding]; GO:0003676 [Name: nucleic acid binding]	-	-	
BBM_III00685	-	-	GO:0000166 [Name: nucleotide binding]; GO:0003676 [Name: nucleic acid binding]	-	-	
PBANKA_0921600	-	-	-	-	-	
PBANKA_1103000	-	-	-	-	-	
PCHAS_0922800	-	-	-	-	-	
PCHAS_1102700	-	-	-	-	-	
PCYB_093290	-	-	GO:0003676 [Name: nucleic acid binding]; GO:0000166 [Name: nucleotide binding]	-	-	
PCYB_103820	-	-	GO:0003676 [Name: nucleic acid binding]; GO:0000166 [Name: nucleotide binding]	-	-	
PF3D7_0503300	-	-	-	-	-	
PF3D7_1126800	-	-	-	-	-	
PKNH_0924800	-	-	-	-	-	
PKNH_1030300	-	-	-	-	-	
PRCDC_0502600	-	-	-	-	-	
PRCDC_1125300	-	-	-	-	-	
PVX_091955	-	-	GO:0003676 [Name: nucleic acid binding]; GO:0000166 [Name: nucleotide binding]	-	-	
PVX_097740	-	-	GO:0000166 [Name: nucleotide binding]; GO:0003676 [Name: nucleic acid binding]	-	-	
PYYM_0923000	-	-	-	-	-	
PYYM_1105200	-	-	-	-	-	
PmUG01_06021500.1-p1	-	-	-	-	-	
PmUG01_09036000.1-p1	-	-	-	-	-	
TGVEG_270640-t26_1-p1	-	-	-	-	-	
TGVEG_272440-t26_1-p1	-	-	-	-	-	
TP04_0393-t26_1-p1	-	-	-	-	-	
cgd6_2740-t26_1-p1	-	-	-	-	-	
cgd7_940-t26_1-p1	-	-	-	-	-	
BBM_III03490	-	GO:0005737 [Name: cytoplasm]	GO:0003924 [Name: GTPase activity]; GO:0005525 [Name: GTP binding]; GO:0003746 [Name: translation elongation factor activity]	-	-	
PBANKA_1133300	-	-	-	-	-	
PBANKA_1133400	-	-	-	-	-	
PCHAS_1132800	-	-	-	-	-	
PCHAS_1132900	-	-	-	-	-	
PCYB_112350	-	GO:0005737 [Name: cytoplasm]	GO:0003746 [Name: translation elongation factor activity]; GO:0003924 [Name: GTPase activity]; GO:0005525 [Name: GTP binding]	-	-	
PF3D7_1357000	-	-	-	-	-	
PF3D7_1357100	-	-	-	-	-	
PKNH_1114400	-	-	-	-	-	
PKNH_1114500	-	-	-	-	-	
PRCDC_1355900	-	-	-	-	-	
PRCDC_1356000	-	-	-	-	-	
PVX_114830	-	GO:0005737 [Name: cytoplasm]	GO:0003924 [Name: GTPase activity]; GO:0003746 [Name: translation elongation factor activity]; GO:0005525 [Name: GTP binding]	-	-	
PVX_114832	-	GO:0005737 [Name: cytoplasm]	GO:0003924 [Name: GTPase activity]; GO:0003746 [Name: translation elongation factor activity]; GO:0005525 [Name: GTP binding]	-	-	
PVX_138260	-	-	-	-	-	
PYYM_1135700	-	-	-	-	-	
PYYM_1135800	-	-	-	-	-	
PmUG01_11028900.1-p1	-	-	-	-	-	
PmUG01_11029000.1-p1	-	-	-	-	-	
TGVEG_222070-t26_1-p1	-	-	-	-	-	
TGVEG_286420-t26_1-p1	-	-	-	-	-	
TGVEG_294800-t26_1-p1	-	-	-	-	-	
TP01_0726-t26_1-p1	-	-	-	-	-	
cgd6_3990-t26_1-p1	-	-	-	-	-	
cgd8_1120-t26_1-p1	-	-	-	-	-	
BBM_III06260	GO:0016226 [Name: iron-sulfur cluster assembly]	-	GO:0051536 [Name: iron-sulfur cluster binding]; GO:0005198 [Name: structural molecule activity]	-	-	
BBM_III07630	GO:0016226 [Name: iron-sulfur cluster assembly]	-	GO:0051536 [Name: iron-sulfur cluster binding]; GO:0005198 [Name: structural molecule activity]	-	-	
PBANKA_0304600	-	-	-	-	-	
PBANKA_1237400	-	-	-	-	-	
PCHAS_0306800	-	-	-	-	-	
PCHAS_1237900	-	-	-	-	-	
PCYB_042320	GO:0016226 [Name: iron-sulfur cluster assembly]	-	GO:0005198 [Name: structural molecule activity]; GO:0051536 [Name: iron-sulfur cluster binding]	-	-	
PCYB_101900	GO:0016226 [Name: iron-sulfur cluster assembly]	-	GO:0051536 [Name: iron-sulfur cluster binding]; GO:0005198 [Name: structural molecule activity]	-	-	
PF3D7_0207200	-	-	-	-	-	
PF3D7_0522700	-	-	-	-	-	
PKNH_0413900	-	-	-	-	-	
PKNH_1010200	-	-	-	-	-	
PRCDC_0206200	-	-	-	-	-	
PRCDC_0521800	-	-	-	-	-	
PVX_003785	GO:0016226 [Name: iron-sulfur cluster assembly]	-	GO:0005198 [Name: structural molecule activity]; GO:0051536 [Name: iron-sulfur cluster binding]	-	-	
PVX_080115	GO:0016226 [Name: iron-sulfur cluster assembly]	-	GO:0005198 [Name: structural molecule activity]; GO:0051536 [Name: iron-sulfur cluster binding]	-	-	
PYYM_0305500	-	-	-	-	-	
PYYM_1239900	-	-	-	-	-	
PmUG01_04025400.1-p1	-	-	-	-	-	
PmUG01_10021900.1-p1	-	-	-	-	-	
TGVEG_213810-t26_1-p1	-	-	-	-	-	
TGVEG_297925-t26_1-p1	-	-	-	-	-	
TGVEG_318170-t26_1-p1	-	-	-	-	-	
TP04_0597-t26_1-p1	-	-	-	-	-	
TP04_0636-t26_1-p1	-	-	-	-	-	
PCHAS_1444300	-	-	-	-	-	
PCYB_145320	-	-	-	-	-	
PF3D7_1227500	-	-	-	-	-	
PKNH_1446900	-	-	-	-	-	
PRCDC_1226800	-	-	-	-	-	
PVX_124005	-	-	-	-	-	
PYYM_1446300	-	-	-	-	-	
PmUG01_14061800.1-p1	-	-	-	-	-	
TGVEG_205120-t26_1-p1	-	-	-	-	-	
TGVEG_207880-t26_1-p1	-	-	-	-	-	
TGVEG_225440-t26_1-p1	-	-	-	-	-	
TGVEG_227410-t26_1-p1	-	-	-	-	-	
TGVEG_238410-t26_1-p1	-	-	-	-	-	
TGVEG_239365-t26_1-p1	-	-	-	-	-	
TGVEG_244726-t26_1-p1	-	-	-	-	-	
TGVEG_245440-t26_1-p1	-	-	-	-	-	
TGVEG_246090-t26_1-p1	-	-	-	-	-	
TGVEG_251460-t26_1-p1	-	-	-	-	-	
TGVEG_252880B-t26_1-p1	-	-	-	-	-	
TGVEG_258840-t26_1-p1	-	-	-	-	-	
TGVEG_259150-t26_1-p1	-	-	-	-	-	
TGVEG_271740-t26_1-p1	-	-	-	-	-	
TGVEG_293300-t26_1-p1	-	-	-	-	-	
TGVEG_305790-t26_1-p1	-	-	-	-	-	
TGVEG_311270-t26_1-p1	-	-	-	-	-	
PF3D7_1036400	-	-	-	-	-	
PRCDC_1035500	-	-	-	-	-	
TGVEG_203900-t26_1-p1	-	-	-	-	-	
TGVEG_205590-t26_1-p1	-	-	-	-	-	
TGVEG_207480-t26_1-p1	-	-	-	-	-	
TGVEG_207865-t26_1-p1	-	-	-	-	-	
TGVEG_207875-t26_1-p1	-	-	-	-	-	
TGVEG_210270-t26_1-p1	-	-	-	-	-	
TGVEG_212075-t26_1-p1	-	-	-	-	-	
TGVEG_223750-t26_1-p1	-	-	-	-	-	
TGVEG_225028-t26_1-p1	-	-	-	-	-	
TGVEG_225570-t26_1-p1	-	-	-	-	-	
TGVEG_229915-t26_1-p1	-	-	-	-	-	
TGVEG_235183-t26_1-p1	-	-	-	-	-	
TGVEG_235187-t26_1-p1	-	-	-	-	-	
TGVEG_239300A-t26_1-p1	-	-	-	-	-	
TGVEG_250720-t26_1-p1	-	-	-	-	-	
TGVEG_253920-t26_1-p1	-	-	-	-	-	
TGVEG_253925-t26_1-p1	-	-	-	-	-	
TGVEG_253930-t26_1-p1	-	-	-	-	-	
TGVEG_256850-t26_1-p1	-	-	-	-	-	
TGVEG_263570-t26_1-p1	-	-	-	-	-	
TGVEG_264805-t26_1-p1	-	-	-	-	-	
TGVEG_273472-t26_1-p1	-	-	-	-	-	
TGVEG_312980-t26_1-p1	-	-	-	-	-	
BBM_I02435	GO:0055085 [Name: transmembrane transport]	GO:0016021 [Name: integral component of membrane]	-	-	-	
PBANKA_0817000	-	-	-	-	-	
PCHAS_0817300	-	-	-	-	-	
PCYB_072360	GO:0055085 [Name: transmembrane transport]	GO:0016021 [Name: integral component of membrane]	-	-	-	
PF3D7_0916000	-	-	-	-	-	
PKNH_0714000	-	-	-	-	-	
PRCDC_0914000	-	-	-	-	-	
PVX_099230	GO:0055085 [Name: transmembrane transport]	GO:0016021 [Name: integral component of membrane]	-	-	-	
PYYM_0820000	-	-	-	-	-	
PmUG01_07027500.1-p1	-	-	-	-	-	
TGVEG_230570-t26_1-p1	-	-	-	-	-	
TGVEG_253700-t26_1-p1	-	-	-	-	-	
TGVEG_258700-t26_1-p1	-	-	-	-	-	
TGVEG_268020A-t26_1-p1	-	-	-	-	-	
TGVEG_268020B-t26_1-p1	-	-	-	-	-	
TP03_0337-t26_1-p1	-	-	-	-	-	
TP03_0338-t26_1-p1	-	-	-	-	-	
TP03_0339-t26_1-p1	-	-	-	-	-	
TP03_0340-t26_1-p1	-	-	-	-	-	
TP03_0341-t26_1-p1	-	-	-	-	-	
TP03_0342-t26_1-p1	-	-	-	-	-	
TP03_0894-t26_1-p1	-	-	-	-	-	
cgd2_1450-t26_1-p1	-	-	-	-	-	
cgd7_3450-t26_1-p1	-	-	-	-	-	
BBM_III08780	GO:0007264 [Name: small GTPase mediated signal transduction]	GO:0005622 [Name: intracellular]	GO:0005525 [Name: GTP binding]	-	-	
PBANKA_0505100	-	-	-	-	-	
PBANKA_0518500	-	-	-	-	-	
PCHAS_0505200	-	-	-	-	-	
PCHAS_0518600	-	-	-	-	-	
PCYB_061520	GO:0007264 [Name: small GTPase mediated signal transduction]	GO:0005622 [Name: intracellular]	GO:0005525 [Name: GTP binding]	-	-	
PCYB_062900	GO:0007264 [Name: small GTPase mediated signal transduction]	GO:0005622 [Name: intracellular]	GO:0005525 [Name: GTP binding]	-	-	
PF3D7_1020900	-	-	-	-	-	
PF3D7_1034700	-	-	-	-	-	
PKNH_0605200	-	-	-	-	-	
PKNH_0619900	-	-	-	-	-	
PRCDC_1020300	-	-	-	-	-	
PRCDC_1034000	-	-	-	-	-	
PVX_001905	GO:0007264 [Name: small GTPase mediated signal transduction]	GO:0005622 [Name: intracellular]	GO:0005525 [Name: GTP binding]	-	-	
PVX_110990	GO:0007264 [Name: small GTPase mediated signal transduction]	GO:0005622 [Name: intracellular]	GO:0005525 [Name: GTP binding]	-	-	
PYYM_0505500	-	-	-	-	-	
PYYM_0519000	-	-	-	-	-	
PmUG01_06012300.1-p1	-	-	-	-	-	
PmUG01_10045900.1-p1	-	-	-	-	-	
TGVEG_262860-t26_1-p1	-	-	-	-	-	
TGVEG_276140-t26_1-p1	-	-	-	-	-	
TP02_0245-t26_1-p1	-	-	-	-	-	
cgd2_3410-t26_1-p1	-	-	-	-	-	
cgd3_860-t26_1-p1	-	-	-	-	-	
BBM_I00415	-	-	GO:0016791 [Name: phosphatase activity]	-	-	
BBM_III08365	-	GO:0016021 [Name: integral component of membrane]	GO:0016791 [Name: phosphatase activity]	-	-	
PBANKA_1115500	-	-	-	-	-	
PBANKA_1403300	-	-	-	-	-	
PCHAS_1115100	-	-	-	-	-	
PCHAS_1405200	-	-	-	-	-	
PCYB_102580	-	-	GO:0016791 [Name: phosphatase activity]	-	-	
PCYB_141430	-	-	GO:0016791 [Name: phosphatase activity]	-	-	
PF3D7_0515900	-	-	-	-	-	
PKNH_1017300	-	-	-	-	-	
PKNH_1405000	-	-	-	-	-	
PRCDC_0515000	-	-	-	-	-	
PVX_080450	-	-	GO:0016791 [Name: phosphatase activity]	-	-	
PVX_122077	-	-	-	-	-	
PYYM_1117600	-	-	-	-	-	
PYYM_1406900	-	-	-	-	-	
PmUG01_10028700.1-p1	-	-	-	-	-	
PmUG01_14021500.1-p1	-	-	-	-	-	
TGVEG_243990-t26_1-p1	-	-	-	-	-	
TGVEG_263380-t26_1-p1	-	-	-	-	-	
TGVEG_310660-t26_1-p1	-	-	-	-	-	
TP03_0026-t26_1-p1	-	-	-	-	-	
cgd2_3810-t26_1-p1	-	-	-	-	-	
cgd4_3240-t26_1-p1	-	-	-	-	-	
BBM_III02470	GO:0045454 [Name: cell redox homeostasis]; GO:0006662 [Name: glycerol ether metabolic process]	GO:0005623 [Name: cell]	GO:0015035 [Name: protein disulfide oxidoreductase activity]	-	-	
PBANKA_0826300	-	-	-	-	-	
PBANKA_1320900	-	-	-	-	-	
PCHAS_0826600	-	-	-	-	-	
PCHAS_1324200	-	-	-	-	-	
PCYB_073310	GO:0045454 [Name: cell redox homeostasis]; GO:0006662 [Name: glycerol ether metabolic process]	GO:0005623 [Name: cell]	GO:0015035 [Name: protein disulfide oxidoreductase activity]	-	-	
PCYB_125790	GO:0006662 [Name: glycerol ether metabolic process]; GO:0045454 [Name: cell redox homeostasis]	GO:0005623 [Name: cell]	GO:0015035 [Name: protein disulfide oxidoreductase activity]	-	-	
PF3D7_0925500	-	-	-	-	-	
PF3D7_1457200	-	-	-	-	-	
PKNH_0723400	-	-	-	-	-	
PKNH_1224600	-	-	-	-	-	
PRCDC_0923500	-	-	-	-	-	
PRCDC_1456500	-	-	-	-	-	
PVX_099690	GO:0045454 [Name: cell redox homeostasis]; GO:0006662 [Name: glycerol ether metabolic process]	GO:0005623 [Name: cell]	GO:0015035 [Name: protein disulfide oxidoreductase activity]	-	-	
PVX_117605	GO:0045454 [Name: cell redox homeostasis]; GO:0006662 [Name: glycerol ether metabolic process]	GO:0005623 [Name: cell]	GO:0015035 [Name: protein disulfide oxidoreductase activity]	-	-	
PYYM_0829300	-	-	-	-	-	
PYYM_1321700	-	-	-	-	-	
PmUG01_07037000.1-p1	-	-	-	-	-	
PmUG01_12059700.1-p1	-	-	-	-	-	
TGVEG_270120-t26_1-p1	-	-	-	-	-	
TGVEG_293870-t26_1-p1	-	-	-	-	-	
TP02_0035-t26_1-p1	-	-	-	-	-	
TP04_0217-t26_1-p1	-	-	-	-	-	
cgd4_1650-t26_1-p1	-	-	-	-	-	
BBM_II00915	GO:0007017 [Name: microtubule-based process]	GO:0005874 [Name: microtubule]	GO:0005525 [Name: GTP binding]; GO:0005200 [Name: structural constituent of cytoskeleton]; GO:0003924 [Name: GTPase activity]	-	-	
BBM_III09455	GO:0007017 [Name: microtubule-based process]	GO:0005874 [Name: microtubule]	GO:0003924 [Name: GTPase activity]; GO:0005200 [Name: structural constituent of cytoskeleton]; GO:0005525 [Name: GTP binding]	-	-	
PBANKA_0417700	-	-	-	-	-	
PBANKA_0522700	-	-	-	-	-	
PCHAS_0418600	-	-	-	-	-	
PCHAS_0522900	-	-	-	-	-	
PCYB_053570	GO:0007017 [Name: microtubule-based process]	GO:0005874 [Name: microtubule]	GO:0003924 [Name: GTPase activity]; GO:0005200 [Name: structural constituent of cytoskeleton]; GO:0005525 [Name: GTP binding]	-	-	
PCYB_071150	GO:0007017 [Name: microtubule-based process]	GO:0005874 [Name: microtubule]; GO:0005737 [Name: cytoplasm]	GO:0005525 [Name: GTP binding]; GO:0003924 [Name: GTPase activity]; GO:0005200 [Name: structural constituent of cytoskeleton]	-	-	
PF3D7_0422300	-	-	-	-	-	
PF3D7_0903700	-	-	-	-	-	
PKNH_0514200	-	-	-	-	-	
PKNH_0701400	-	-	-	-	-	
PRCDC_0419500	-	-	-	-	-	
PRCDC_0901800	-	-	-	-	-	
PVX_090155	GO:0007017 [Name: microtubule-based process]	GO:0005874 [Name: microtubule]; GO:0005737 [Name: cytoplasm]	GO:0005525 [Name: GTP binding]; GO:0005200 [Name: structural constituent of cytoskeleton]; GO:0003924 [Name: GTPase activity]	-	-	
PVX_098630	GO:0007017 [Name: microtubule-based process]	GO:0005874 [Name: microtubule]; GO:0005737 [Name: cytoplasm]	GO:0005200 [Name: structural constituent of cytoskeleton]; GO:0005525 [Name: GTP binding]; GO:0003924 [Name: GTPase activity]	-	-	
PYYM_0523200	-	-	-	-	-	
PmUG01_05038900.1-p1	-	-	-	-	-	
PmUG01_07015200.1-p1	-	-	-	-	-	
TGVEG_231770-t26_1-p1	-	-	-	-	-	
TGVEG_316400-t26_1-p1	-	-	-	-	-	
TP01_0324-t26_1-p1	-	-	-	-	-	
TP04_0093-t26_1-p1	-	-	-	-	-	
cgd4_2860-t26_1-p1	-	-	-	-	-	
BBM_II02525	-	-	GO:0046872 [Name: metal ion binding]; GO:0004784 [Name: superoxide dismutase activity]	-	-	
PBANKA_1122400	-	-	-	-	-	
PBANKA_1422700	-	-	-	-	-	
PCHAS_1121900	-	-	-	-	-	
PCHAS_1424500	-	-	-	-	-	
PCYB_113430	-	-	GO:0046872 [Name: metal ion binding]; GO:0004784 [Name: superoxide dismutase activity]	-	-	
PCYB_143340	-	-	GO:0046872 [Name: metal ion binding]; GO:0004784 [Name: superoxide dismutase activity]	-	-	
PF3D7_0623500	-	-	-	-	-	
PF3D7_0814900	-	-	-	-	-	
PKNH_1126700	-	-	-	-	-	
PKNH_1425400	-	-	-	-	-	
PRCDC_0621900	-	-	-	-	-	
PRCDC_0814200	-	-	-	-	-	
PVX_114290	-	-	GO:0046872 [Name: metal ion binding]; GO:0004784 [Name: superoxide dismutase activity]	-	-	
PVX_123030	-	-	GO:0046872 [Name: metal ion binding]; GO:0004784 [Name: superoxide dismutase activity]	-	-	
PYYM_1124700	-	-	-	-	-	
PYYM_1426500	-	-	-	-	-	
PmUG01_11040100.1-p1	-	-	-	-	-	
PmUG01_14041400.1-p1	-	-	-	-	-	
TGVEG_316190-t26_1-p1	-	-	-	-	-	
TGVEG_316310-t26_1-p1	-	-	-	-	-	
TGVEG_316330-t26_1-p1	-	-	-	-	-	
TP01_1156-t26_1-p1	-	-	-	-	-	
cgd5_3230-t26_1-p1	-	-	-	-	-	
BBM_III01165	-	GO:0016021 [Name: integral component of membrane]	-	-	-	
PBANKA_0617000	-	-	-	-	-	
PBANKA_0915100	-	-	-	-	-	
PCHAS_0618700	-	-	-	-	-	
PCHAS_0930900	-	-	-	-	-	
PCYB_032360	-	GO:0016021 [Name: integral component of membrane]	-	-	-	
PCYB_093920	-	GO:0016021 [Name: integral component of membrane]	-	-	-	
PF3D7_0719500	-	-	-	-	-	
PF3D7_1133300	-	-	-	-	-	
PKNH_0314900	-	-	-	-	-	
PKNH_0931400	-	-	-	-	-	
PRCDC_0716700	-	-	-	-	-	
PRCDC_1131700	-	-	-	-	-	
PVX_092270	-	GO:0016021 [Name: integral component of membrane]	-	-	-	
PVX_096345	-	GO:0016021 [Name: integral component of membrane]	-	-	-	
PYYM_0618800	-	-	-	-	-	
PYYM_0916100	-	-	-	-	-	
PmUG01_03025900.1-p1	-	-	-	-	-	
PmUG01_09042500.1-p1	-	-	-	-	-	
TGVEG_230820-t26_1-p1	-	-	-	-	-	
TGVEG_232040-t26_1-p1	-	-	-	-	-	
TGVEG_239540-t26_1-p1	-	-	-	-	-	
TP01_0649-t26_1-p1	-	-	-	-	-	
cgd5_360-t26_1-p1	-	-	-	-	-	
BBM_III01795	GO:0007264 [Name: small GTPase mediated signal transduction]	GO:0016021 [Name: integral component of membrane]; GO:0005622 [Name: intracellular]	GO:0005525 [Name: GTP binding]	-	-	
PBANKA_1112300	-	-	-	-	-	
PBANKA_1113500	-	-	-	-	-	
PCHAS_1111900	-	-	-	-	-	
PCHAS_1113100	-	-	-	-	-	
PCYB_102780	GO:0007264 [Name: small GTPase mediated signal transduction]	GO:0005622 [Name: intracellular]	GO:0005525 [Name: GTP binding]	-	-	
PCYB_102900	GO:0007264 [Name: small GTPase mediated signal transduction]	GO:0005622 [Name: intracellular]	GO:0005525 [Name: GTP binding]	-	-	
PF3D7_0512600	-	-	-	-	-	
PF3D7_0513800	-	-	-	-	-	
PKNH_1019300	-	-	-	-	-	
PKNH_1020500	-	-	-	-	-	
PRCDC_0001200	-	-	-	-	-	
PRCDC_0511800	-	-	-	-	-	
PVX_080550	GO:0007264 [Name: small GTPase mediated signal transduction]	GO:0005622 [Name: intracellular]	GO:0005525 [Name: GTP binding]	-	-	
PVX_080610	GO:0007264 [Name: small GTPase mediated signal transduction]	GO:0005622 [Name: intracellular]	GO:0005525 [Name: GTP binding]	-	-	
PYYM_1114400	-	-	-	-	-	
PYYM_1115600	-	-	-	-	-	
PmUG01_10030800.1-p1	-	-	-	-	-	
PmUG01_10032000.1-p1	-	-	-	-	-	
TGVEG_214770-t26_1-p1	-	-	-	-	-	
TGVEG_258130-t26_1-p1	-	-	-	-	-	
TP03_0775-t26_1-p1	-	-	-	-	-	
cgd6_3220-t26_1-p1	-	-	-	-	-	
cgd6_3830-t26_1-p1	-	-	-	-	-	
BBM_III06650	-	-	GO:0004674 [Name: protein serine/threonine kinase activity]; GO:0005524 [Name: ATP binding]	-	-	
PBANKA_1318000	-	-	-	-	-	
PBANKA_1413600	-	-	-	-	-	
PCHAS_1321300	-	-	-	-	-	
PCHAS_1415400	-	-	-	-	-	
PCYB_126100	-	-	GO:0005524 [Name: ATP binding]; GO:0004672 [Name: protein kinase activity]	-	-	
PCYB_142450	-	-	GO:0005524 [Name: ATP binding]; GO:0004674 [Name: protein serine/threonine kinase activity]	-	-	
PF3D7_1315100	-	-	-	-	-	
PF3D7_1454300	-	-	-	-	-	
PKNH_1227800	-	-	-	-	-	
PKNH_1415800	-	-	-	-	-	
PRCDC_1314100	-	-	-	-	-	
PRCDC_1453600	-	-	-	-	-	
PVX_117765	-	-	GO:0005524 [Name: ATP binding]; GO:0004672 [Name: protein kinase activity]	-	-	
PVX_122575	-	-	GO:0004674 [Name: protein serine/threonine kinase activity]; GO:0005524 [Name: ATP binding]	-	-	
PYYM_1318800	-	-	-	-	-	
PYYM_1417100	-	-	-	-	-	
PmUG01_12062700.1-p1	-	-	-	-	-	
PmUG01_14031800.1-p1	-	-	-	-	-	
TGVEG_233905-t26_1-p1	-	-	-	-	-	
TGVEG_243500-t26_1-p1	-	-	-	-	-	
TGVEG_291050-t26_1-p1	-	-	-	-	-	
TP04_0818-t26_1-p1	-	-	-	-	-	
cgd6_650-t26_1-p1	-	-	-	-	-	
BBM_III00915	-	-	GO:0004190 [Name: aspartic-type endopeptidase activity]	-	-	
BBM_III07350	-	-	GO:0004190 [Name: aspartic-type endopeptidase activity]	-	-	
PBANKA_1014500	-	-	-	-	-	
PBANKA_1222500	-	-	-	-	-	
PCHAS_1015300	-	-	-	-	-	
PCHAS_1223100	-	-	-	-	-	
